fir_id,district_id,station_id,crime_head,crime_category,ipc_bns_sections,crime_date,crime_time,registration_date,registration_time,latitude,longitude,description,District_Name,District_Population,Station_Name,Station_Type,Station_Jurisdiction_Area,Victim_Count,First_Victim_Name,First_Victim_Gender,First_Victim_Age,Any_Fatal_Injury,Accused_Count,First_Accused_Name,First_Accused_Gender,First_Accused_Age,Any_Absconding,Any_Previous_Record,Witness_Count,Any_High_Reliability_Witness,Primary_Vehicle_Category,Total_Vehicle_Value_INR,Weapon_Count,Primary_Weapon_Type,Any_Unlicensed_Weapon,Cyber_Attack_Vector,Cyber_Target_System,Cyber_Financial_Loss_INR,Cyber_Flag,Economic_Fraud_Type,Economic_Amount_Involved_INR,Economic_Affected_Entity_Type,Evidence_Count,FSL_Sent_Count,Investigation_Actions_Count,Last_Action_Date,First_Action_Date,Investigation_Status,Investigation_Days,Has_ChargeSheet,Court_Name,ChargeSheet_Total_Accused,ChargeSheet_Filing_Date,Has_Judgment,Judgment_Result,Sentence_Details,Sentence_Years,Life_Sentence_Flag,Fine_Amount_INR,Judgment_Date,Court_Type,ChargeSheet_Days,Weapon_Used_Flag,crime_year,crime_month,crime_dayofweek,crime_is_weekend,crime_time_of_day,reporting_delay_days,investigation_duration_days,chargesheet_duration_days,victim_age_group,accused_age_group,description_word_count,description_char_count
FIR-2024-BLR-005262,DIST-000001,PS-000084,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-11-07,08:52:05,2024-11-07,08:01:53,-33.8182385,32.836865,Incident reported at Dutta Law & Order Police Station regarding Cyber Crime. Nostrum harum a totam temporibus ipsum quae dolore. Quia excepturi exercitationem ipsa maxime illo occaecati. Ipsa vero accusamus voluptatum.,Bengaluru City,13608000,Dutta Law & Order Police Station,Law & Order,Dutta and surrounding areas,1,Chaitra Deshmukh,Female,48,False,2,Ramesh Bhat,Male,27,True,False,3,True,Two-Wheeler,195000.0,2,Gelatin Sticks / Detonators,False,Social Media Impersonation,Personal Email Account,280000.0,True,Tax Evasion,15550000.0,Private Corporation,3,2,2,2024-11-16,2024-11-11,COMPLETED,5,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,11,Thursday,False,Morning,0,5,,35-49,25-34,31,218
FIR-2024-BLR-005263,DIST-000001,PS-000063,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-02-19,03:33:57,2024-02-19,14:13:21,84.645786,-12.727314,Incident reported at Natarajan Traffic Police Station regarding Cyber Crime. Debitis deleniti totam incidunt aperiam molestias. Velit non sequi iste. Incidunt mollitia illum dolorum. Veritatis delectus earum distinctio dolores voluptatem ad.,Bengaluru City,13608000,Natarajan Traffic Police Station,Traffic,Natarajan and surrounding areas,1,Sowmya Chalavadi,Female,53,False,1,Suresh Bhat,Male,27,True,False,4,True,Two-Wheeler,210000.0,1,12 Bore DBBL Gun,False,Investment / Crypto Scam,Cryptocurrency Wallet,292500.0,True,Insider Trading,15800000.0,Government Department,2,2,3,2024-02-25,2024-02-20,COMPLETED,5,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,2,Monday,False,Night,0,5,,50-64,25-34,31,241
FIR-2024-BLR-005264,DIST-000001,PS-000021,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-10-26,13:08:38,2024-10-26,08:34:51,58.7743775,-123.718392,Incident reported at Karnik Traffic Police Station regarding Cyber Crime. Ex ex occaecati dolor minus saepe provident eum. Veritatis adipisci quibusdam unde ducimus. Distinctio placeat facere laboriosam corrupti provident molestiae. Mollitia voluptate deserunt eveniet iusto rerum fuga. Quam voluptatem deserunt quo eveniet culpa non.,Bengaluru City,13608000,Karnik Traffic Police Station,Traffic,Karnik and surrounding areas,1,Nagaraj Shenoy,Male,40,False,1,Mahesh Gowda,Male,35,True,True,3,True,Four-Wheeler,810000.0,2,9mm Pistol,True,Phishing / Vishing,Mobile Banking Application,305000.0,True,Corporate Fraud,16050000.0,Private Corporation,3,3,1,2024-10-30,2024-10-30,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,10,Saturday,True,Afternoon,0,0,,35-49,25-34,44,334
FIR-2024-BLR-005265,DIST-000001,PS-000020,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-02-25,19:46:11,2024-02-25,02:58:18,-64.1014475,-35.086576,Incident reported at Kala Law & Order Police Station regarding Cyber Crime. Ratione deserunt illum possimus tenetur velit. Minus eaque magni natus eos cumque rerum animi. Libero aspernatur ratione odit explicabo suscipit. Odit recusandae sed sed quibusdam odio. Tenetur unde sapiente officiis reprehenderit laudantium officia. Consectetur facere accusamus veniam beatae molestias hic.,Bengaluru City,13608000,Kala Law & Order Police Station,Law & Order,Kala and surrounding areas,1,Chetan Muralidhar,Male,55,False,2,Basavaraj Bhat,Male,29,False,False,3,True,Four-Wheeler,825000.0,1,Switchblade / Dagger,False,UPI Payment Fraud,Corporate Cloud Server,317500.0,True,Embezzlement / Misappropriation,16300000.0,Government Department,2,2,2,2024-03-02,2024-03-01,COMPLETED,1,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,2,Sunday,True,Evening,0,1,,50-64,25-34,52,384
FIR-2024-BLR-005266,DIST-000001,PS-000007,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-08-06,16:42:06,2024-08-07,22:06:09,61.160386,115.395232,Incident reported at Kamdar Traffic Police Station regarding Cyber Crime. Nostrum quibusdam rem. Ullam debitis ut. Porro laborum facilis soluta. Fuga ipsum rem dolor ipsa eos deleniti occaecati.,Bengaluru City,13608000,Kamdar Traffic Police Station,Traffic,Kamdar and surrounding areas,1,Chetan Chalavadi,Male,40,False,1,Devaraj Bhat,Male,19,False,True,4,True,Four-Wheeler,840000.0,2,Sword / Talwar,False,Ransomware / Malware,ATM / PoS Terminal,330000.0,True,Money Laundering,16550000.0,Private Corporation,2,2,3,2024-08-16,2024-08-09,COMPLETED,7,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,8,Tuesday,False,Afternoon,1,7,,35-49,18-24,28,194
FIR-2024-BLR-005267,DIST-000001,PS-000044,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-03-19,16:48:21,2024-03-19,06:55:48,60.984482,-11.94431,Incident reported at Nagarajan Law & Order Police Station regarding Cyber Crime. Autem esse laborum sed quis doloribus. Perspiciatis tenetur error. Sit ullam sapiente. Ipsam commodi dolores alias labore magnam.,Bengaluru City,13608000,Nagarajan Law & Order Police Station,Law & Order,Nagarajan and surrounding areas,1,Suresh Chalavadi,Male,43,False,1,Priya Acharya,Female,32,False,True,3,True,Four-Wheeler,655000.0,1,Wooden Lathi / Club,False,Identity Theft,E-Commerce Payment Gateway,342500.0,True,Chit Fund Scam,16800000.0,Government Department,2,2,1,2024-03-24,2024-03-24,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,3,Tuesday,False,Afternoon,0,0,,35-49,25-34,30,210
FIR-2024-BLR-005268,DIST-000001,PS-000073,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-04-05,18:55:34,2024-04-12,04:02:51,-86.5363195,40.601272,Incident reported at Swamy Crime Police Station regarding Cyber Crime. Voluptatum in temporibus voluptatem neque. Doloremque ipsum aliquam deserunt rem unde in. Libero esse excepturi id sequi esse aperiam nam.,Bengaluru City,13608000,Swamy Crime Police Station,Crime,Swamy and surrounding areas,1,Rashmi Acharya,Female,32,False,1,Suresh Prabhu,Male,32,False,False,3,True,Auto-Rickshaw,140000.0,2,Gelatin Sticks / Detonators,False,SIM Swapping,Social Media Profile,355000.0,True,Real Estate Fraud,17050000.0,Private Corporation,3,3,2,2024-04-15,2024-04-13,COMPLETED,2,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,4,Friday,False,Evening,7,2,,25-34,25-34,30,209
FIR-2024-BLR-005269,DIST-000001,PS-000009,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-07-05,09:40:21,2024-07-05,16:36:46,-16.6760925,-111.923569,Incident reported at Borde Law & Order Police Station regarding Cyber Crime. Laboriosam quasi vel aliquid accusamus. Aliquid aliquam quidem praesentium voluptas expedita qui aut. Mollitia exercitationem sequi eos. Debitis consectetur nostrum voluptas voluptates. Ad odit harum deleniti mollitia reiciendis. Velit repudiandae omnis numquam ipsum debitis voluptas.,Bengaluru City,13608000,Borde Law & Order Police Station,Law & Order,Borde and surrounding areas,1,Siddaramaiah Gowda,Male,22,False,2,Darshan Nayak,Male,21,False,True,3,True,Commercial / LCV,685000.0,1,12 Bore DBBL Gun,True,Unauthorized Access / Hacking,Personal Email Account,367500.0,True,Bank Loan Fraud,17300000.0,Government Department,2,2,3,2024-07-17,2024-07-08,COMPLETED,9,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,7,Friday,False,Morning,0,9,,18-24,18-24,47,362
FIR-2024-BLR-005270,DIST-000001,PS-000024,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-06-10,19:22:11,2024-06-10,07:32:27,-12.9099105,-26.047899,Incident reported at Bengaluru City Women Police Station regarding Cyber Crime. Quod sint est nihil mollitia. Magnam error voluptatibus pariatur molestiae. At ea veritatis quidem optio at. Harum voluptatum blanditiis est quidem excepturi nulla. Doloremque fugit quis non molestias facere.,Bengaluru City,13608000,Bengaluru City Women Police Station,Women Police Station,Tiwari and surrounding areas,1,Praveen Muralidhar,Male,28,False,2,Karthik Shenoy,Male,29,False,False,4,True,Two-Wheeler,115000.0,1,9mm Pistol,False,Social Media Impersonation,Cryptocurrency Wallet,380000.0,True,Tax Evasion,17550000.0,Private Corporation,2,2,1,2024-06-11,2024-06-11,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,6,Monday,False,Evening,0,0,,25-34,25-34,40,288
FIR-2024-BLR-005271,DIST-000001,PS-000052,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-02-11,20:34:29,2024-02-11,16:38:34,-34.8642205,-3.494255,Incident reported at Bhat Traffic Police Station regarding Cyber Crime. Aliquam explicabo necessitatibus cupiditate amet quibusdam. Nemo veniam natus. Eaque eum quis. Sed molestiae nemo similique. Reprehenderit voluptatem autem.,Bengaluru City,13608000,Bhat Traffic Police Station,Traffic,Bhat and surrounding areas,1,Chaitra Deshmukh,Female,60,False,1,Raghu Muralidhar,Male,52,False,True,4,True,Two-Wheeler,130000.0,2,Machete (Long Blade),False,Investment / Crypto Scam,Mobile Banking Application,392500.0,True,Insider Trading,17800000.0,Government Department,3,3,2,2024-02-16,2024-02-13,COMPLETED,3,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,2,Sunday,True,Evening,0,3,,50-64,50-64,29,228
FIR-2024-BLR-005272,DIST-000001,PS-000046,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-10-26,03:53:57,2024-10-26,02:51:59,25.6645545,-18.633637,Incident reported at Bengaluru City Women Police Station 11 regarding Cyber Crime. Nisi voluptatem atque. Incidunt labore accusamus atque repellendus perferendis praesentium. Necessitatibus molestiae accusamus praesentium delectus molestiae. Eius qui voluptas dicta at culpa.,Bengaluru City,13608000,Bengaluru City Women Police Station 11,Women Police Station,Balan and surrounding areas,1,Shruthi Reddy,Female,64,False,1,Anitha Deshmukh,Female,38,False,False,3,True,Two-Wheeler,145000.0,1,Sword / Talwar,False,Phishing / Vishing,Corporate Cloud Server,405000.0,True,Corporate Fraud,18050000.0,Private Corporation,3,3,3,2024-11-05,2024-10-30,COMPLETED,6,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,10,Saturday,True,Night,0,6,,50-64,35-49,34,275
FIR-2024-BLR-005273,DIST-000001,PS-000021,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-02-19,04:18:47,2024-02-19,00:11:27,34.109848,132.916794,Incident reported at Karnik Traffic Police Station regarding Cyber Crime. Atque corporis voluptatum magni eius id odio. Quae quidem occaecati est culpa officia dolorem. Ipsa veniam et aliquam asperiores modi repellendus. Facilis ex laboriosam at. Molestias asperiores blanditiis distinctio.,Bengaluru City,13608000,Karnik Traffic Police Station,Traffic,Karnik and surrounding areas,1,Prakash Angadi,Male,54,False,1,Kavitha Moger,Female,44,False,True,3,True,Two-Wheeler,160000.0,2,Iron Rod / Crowbar,False,UPI Payment Fraud,ATM / PoS Terminal,417500.0,True,Embezzlement / Misappropriation,18300000.0,Government Department,3,3,1,2024-02-21,2024-02-21,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,2,Monday,False,Night,0,0,,50-64,35-49,39,290
FIR-2024-BLR-005274,DIST-000001,PS-000033,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-11-13,12:11:49,2024-11-20,23:09:54,-31.7032855,-75.970437,Incident reported at Nazareth Traffic Police Station regarding Cyber Crime. Doloribus cum eaque temporibus. Ex aperiam suscipit. Explicabo id eligendi odit pariatur. Assumenda quaerat minima iure ut iusto.,Bengaluru City,13608000,Nazareth Traffic Police Station,Traffic,Nazareth and surrounding areas,1,Venkatesh Joshi,Male,73,False,1,Raghu Joshi,Male,42,False,False,3,True,Four-Wheeler,760000.0,1,Gelatin Sticks / Detonators,False,Ransomware / Malware,E-Commerce Payment Gateway,430000.0,True,Money Laundering,18550000.0,Private Corporation,2,2,2,2024-11-27,2024-11-23,COMPLETED,4,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,11,Wednesday,False,Afternoon,7,4,,65+,35-49,28,205
FIR-2024-BLR-005275,DIST-000001,PS-000060,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-04-29,21:56:28,2024-04-29,22:51:40,18.342229,-43.054529,Incident reported at Shetty Law & Order Police Station regarding Cyber Crime. Sed quaerat minus voluptatibus. Distinctio nobis architecto corporis sed ducimus. Perferendis deserunt natus assumenda quidem praesentium. Impedit labore consequatur sed amet doloribus similique. Necessitatibus ipsum velit veniam enim libero. Officia quisquam natus odit illum ea minus.,Bengaluru City,13608000,Shetty Law & Order Police Station,Law & Order,Shetty and surrounding areas,1,Gowri Shetty,Female,58,False,1,Devaraj Joshi,Male,34,False,True,3,True,Four-Wheeler,775000.0,2,0.32 Calibre Revolver,True,Identity Theft,Social Media Profile,442500.0,True,Chit Fund Scam,18800000.0,Government Department,3,2,3,2024-05-07,2024-05-04,COMPLETED,3,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,4,Monday,False,Night,0,3,,50-64,25-34,48,364
FIR-2024-BLR-005276,DIST-000001,PS-000054,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-08-01,06:46:13,2024-08-01,20:12:11,-69.246417,172.69795,Incident reported at Gola Economic Offences Police Station regarding Cyber Crime. Deserunt ipsum architecto nisi quas. Dolores natus sapiente cum exercitationem eos nostrum. Assumenda delectus tempora repellat fuga cupiditate. Suscipit asperiores odio sint culpa adipisci id. Sunt eligendi nam accusamus corrupti totam qui. Sunt magnam culpa numquam rerum quasi corporis.,Bengaluru City,13608000,Gola Economic Offences Police Station,Economic Offences,Gola and surrounding areas,1,Radha Kuruba,Female,69,False,1,Mahesh Pujari,Male,29,False,False,4,True,Four-Wheeler,790000.0,0,No Weapon,False,SIM Swapping,Personal Email Account,455000.0,True,Real Estate Fraud,19050000.0,Private Corporation,3,3,1,2024-08-04,2024-08-04,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,8,Thursday,False,Morning,0,0,,65+,25-34,50,371
FIR-2024-BLR-005277,DIST-000001,PS-000007,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-04-24,11:31:01,2024-04-25,03:07:57,-4.7124645,158.724747,Incident reported at Kamdar Traffic Police Station regarding Cyber Crime. Impedit cumque iure quia nemo praesentium. Nulla fugit aspernatur tenetur consequatur. Officiis quas nobis placeat facere. Aliquam provident aut. Nam natus rerum nemo illo.,Bengaluru City,13608000,Kamdar Traffic Police Station,Traffic,Kamdar and surrounding areas,1,Chetan Deshmukh,Male,44,False,1,Yediyurappa Muralidhar,Male,30,False,False,2,True,Four-Wheeler,805000.0,0,No Weapon,False,Unauthorized Access / Hacking,Cryptocurrency Wallet,467500.0,True,Bank Loan Fraud,19300000.0,Government Department,3,3,2,2024-05-04,2024-04-29,COMPLETED,5,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,4,Wednesday,False,Morning,1,5,,35-49,25-34,34,246
FIR-2024-BLR-005278,DIST-000001,PS-000021,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-12-30,16:39:23,2024-12-30,04:21:24,-37.064722,-8.95057,Incident reported at Karnik Traffic Police Station regarding Cyber Crime. Dolore vel quo alias voluptatem nisi illum. Veritatis amet sunt facilis architecto. Modi tempore occaecati qui natus et accusamus illum. Atque saepe ipsum ad odio. Impedit quisquam odit voluptas ratione. Saepe fugiat cupiditate.,Bengaluru City,13608000,Karnik Traffic Police Station,Traffic,Karnik and surrounding areas,1,Priya Rao,Female,55,False,2,Puneeth Deshmukh,Male,25,False,False,2,True,Auto-Rickshaw,290000.0,0,No Weapon,False,Social Media Impersonation,Mobile Banking Application,480000.0,True,Tax Evasion,19550000.0,Private Corporation,2,2,3,2024-12-31,2024-12-31,COMPLETED,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,12,Monday,False,Afternoon,0,0,,50-64,18-24,43,302
FIR-2024-BLR-005279,DIST-000001,PS-000066,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-03-10,22:45:14,2024-03-12,09:09:32,11.5326735,-32.808649,Incident reported at Kar Law & Order Police Station regarding Cyber Crime. Dignissimos debitis aut magni. Corrupti sit earum nesciunt suscipit et reprehenderit. Tempore officiis ipsa fuga.,Bengaluru City,13608000,Kar Law & Order Police Station,Law & Order,Kar and surrounding areas,1,Siddaramaiah Patil,Male,20,False,1,Puneeth Pujari,Male,47,False,True,3,True,Commercial / LCV,835000.0,0,No Weapon,False,Investment / Crypto Scam,Corporate Cloud Server,492500.0,True,Insider Trading,19800000.0,Government Department,3,3,1,2024-03-16,2024-03-16,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,3,Sunday,True,Night,2,0,,18-24,35-49,27,188
FIR-2024-BLR-005280,DIST-000001,PS-000023,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-12-13,16:04:17,2024-12-14,17:02:53,-83.2590155,93.684275,Incident reported at Bahl Law & Order Police Station regarding Cyber Crime. Atque quam magnam at. Possimus deserunt distinctio doloremque quisquam. Ex mollitia adipisci nostrum. Nostrum pariatur quas sint porro ipsa. Molestias debitis veritatis explicabo tenetur quidem fugit.,Bengaluru City,13608000,Bahl Law & Order Police Station,Law & Order,Bahl and surrounding areas,1,Santosh Deshmukh,Male,34,False,1,Basavaraj Kulkarni,Male,28,False,True,3,False,Two-Wheeler,65000.0,0,No Weapon,False,Phishing / Vishing,ATM / PoS Terminal,5000.0,True,Corporate Fraud,20050000.0,Private Corporation,3,2,2,2024-12-20,2024-12-19,COMPLETED,1,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,12,Friday,False,Afternoon,1,1,,25-34,25-34,38,276
FIR-2024-BLR-005281,DIST-000001,PS-000022,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-04-05,18:13:37,2024-04-08,02:56:31,-86.1663255,132.323827,Incident reported at Baria Law & Order Police Station regarding Cyber Crime. Quaerat minus minima modi. Dolorem ex possimus officiis. Autem ab soluta. Excepturi praesentium possimus natus quia.,Bengaluru City,13608000,Baria Law & Order Police Station,Law & Order,Baria and surrounding areas,1,Shilpa Acharya,Female,71,False,1,Vijay Kulkarni,Male,29,True,False,3,True,Two-Wheeler,80000.0,0,No Weapon,False,UPI Payment Fraud,E-Commerce Payment Gateway,17500.0,True,Embezzlement / Misappropriation,20300000.0,Government Department,2,2,3,2024-04-17,2024-04-10,COMPLETED,7,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,4,Friday,False,Evening,3,7,,65+,25-34,28,193
FIR-2024-BLR-005282,DIST-000001,PS-000057,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-04-29,17:14:30,2024-04-29,05:54:32,29.075021,-6.294916,Incident reported at Agate Law & Order Police Station regarding Cyber Crime. Vitae consectetur natus tenetur. Eveniet perferendis consequatur iusto. Consequatur id pariatur quia sint sint aut. Ab blanditiis in excepturi repellat atque fugiat. Error pariatur quibusdam est amet suscipit vel explicabo.,Bengaluru City,13608000,Agate Law & Order Police Station,Law & Order,Agate and surrounding areas,1,Yediyurappa Patil,Male,42,False,1,Manjunatha Hiremath,Male,27,False,True,3,True,Two-Wheeler,95000.0,0,No Weapon,False,Ransomware / Malware,Social Media Profile,30000.0,True,Money Laundering,20550000.0,Private Corporation,2,2,1,2024-05-04,2024-05-04,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,4,Monday,False,Evening,0,0,,35-49,25-34,42,300
FIR-2024-BLR-005283,DIST-000001,PS-000085,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-04-02,08:20:49,2024-04-02,22:21:47,-66.436235,44.020195,Incident reported at Acharya Traffic Police Station regarding Cyber Crime. Iste nobis aperiam optio voluptatem eaque labore veniam. Quibusdam distinctio eos dolores ipsa. Perspiciatis tempora nemo similique reiciendis illum ab. Tempore explicabo mollitia maxime. Quis sed occaecati quod iste blanditiis.,Bengaluru City,13608000,Acharya Traffic Police Station,Traffic,Acharya and surrounding areas,1,Shruthi Shenoy,Female,50,False,1,Ganesh Nayak,Male,29,False,False,3,True,Two-Wheeler,110000.0,0,No Weapon,False,Identity Theft,Personal Email Account,42500.0,True,Chit Fund Scam,20800000.0,Government Department,2,2,2,2024-04-05,2024-04-03,COMPLETED,2,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,4,Tuesday,False,Morning,0,2,,35-49,25-34,40,303
